# Intrinsic 2nd anomalous hall conductivity
# in unit of A*V^-2 for 3D cases, Ang*A*V^-2 for 2D cases
#  Energy (eV)      \sigma_xyy      \sigma_yxx
  0.10600000E-01  0.95674726E-03  0.48599677E-02
  0.10800000E-01  0.85125315E-03  0.40945800E-02
  0.11000000E-01  0.76680770E-03  0.33186777E-02
  0.11200000E-01  0.70079584E-03  0.25124205E-02
  0.11400000E-01  0.65066625E-03  0.16564093E-02
  0.11600000E-01  0.61391634E-03  0.73228880E-03
  0.11800000E-01  0.58805709E-03 -0.27647025E-03
  0.12000000E-01  0.57058062E-03 -0.13835654E-02
  0.12200000E-01  0.55895266E-03 -0.25986308E-02
  0.12400000E-01  0.55064837E-03 -0.39258435E-02
  0.12600000E-01  0.54324215E-03 -0.53625058E-02
  0.12800000E-01  0.53454991E-03 -0.68978240E-02
  0.13000000E-01  0.52280628E-03 -0.85121560E-02
  0.13200000E-01  0.50684328E-03 -0.10177004E-01
  0.13400000E-01  0.48622577E-03 -0.11855949E-01
  0.13600000E-01  0.46129802E-03 -0.13506578E-01
  0.13800000E-01  0.43310636E-03 -0.15083230E-01
  0.14000000E-01  0.40318574E-03 -0.16540221E-01
  0.14200000E-01  0.37323001E-03 -0.17835065E-01
  0.14400000E-01  0.34470046E-03 -0.18931233E-01
  0.14600000E-01  0.31845289E-03 -0.19800083E-01
  0.14800000E-01  0.29446362E-03 -0.20421779E-01
  0.15000000E-01  0.27170099E-03 -0.20785221E-01
  0.15200000E-01  0.24813349E-03 -0.20887096E-01
  0.15400000E-01  0.22082215E-03 -0.20730320E-01
  0.15600000E-01  0.18603760E-03 -0.20322118E-01
  0.15800000E-01  0.13936865E-03 -0.19672006E-01
  0.16000000E-01  0.75818183E-04 -0.18789862E-01
  0.16200000E-01 -0.10113068E-04 -0.17684209E-01
  0.16400000E-01 -0.12436990E-03 -0.16360742E-01
  0.16600000E-01 -0.27334087E-03 -0.14821094E-01
  0.16800000E-01 -0.46392920E-03 -0.13061822E-01
  0.17000000E-01 -0.70368811E-03 -0.11073554E-01
  0.17200000E-01 -0.10009912E-02 -0.88402846E-02
  0.17400000E-01 -0.13652074E-02 -0.63387657E-02
  0.17600000E-01 -0.18068680E-02 -0.35379594E-02
  0.17800000E-01 -0.23378308E-02 -0.39853976E-03
  0.18000000E-01 -0.29714526E-02  0.31275617E-02
  0.18200000E-01 -0.37227659E-02  0.70975313E-02
  0.18400000E-01 -0.46086336E-02  0.11577904E-01
  0.18600000E-01 -0.56478403E-02  0.16644551E-01
  0.18800000E-01 -0.68610792E-02  0.22382303E-01
  0.19000000E-01 -0.82708009E-02  0.28884037E-01
  0.19200000E-01 -0.99008856E-02  0.36249034E-01
  0.19400000E-01 -0.11776086E-01  0.44580344E-01
  0.19600000E-01 -0.13921167E-01  0.53980872E-01
  0.19800000E-01 -0.16359654E-01  0.64547911E-01
  0.20000000E-01 -0.19112132E-01  0.76365874E-01
  0.20200000E-01 -0.22194053E-01  0.89497119E-01
  0.20400000E-01 -0.25613079E-01  0.10397090E+00
  0.20600000E-01 -0.29366033E-01  0.11977074E+00
  0.20800000E-01 -0.33435604E-01  0.13682098E+00
  0.21000000E-01 -0.37787061E-01  0.15497332E+00
  0.21200000E-01 -0.42365323E-01  0.17399521E+00
  0.21400000E-01 -0.47092808E-01  0.19356145E+00
  0.21600000E-01 -0.51868561E-01  0.21325150E+00
  0.21800000E-01 -0.56569148E-01  0.23255392E+00
  0.22000000E-01 -0.61051727E-01  0.25088012E+00
  0.22200000E-01 -0.65159577E-01  0.26758796E+00
  0.22400000E-01 -0.68730103E-01  0.28201547E+00
  0.22600000E-01 -0.71605011E-01  0.29352310E+00
  0.22800000E-01 -0.73641871E-01  0.30154124E+00
  0.23000000E-01 -0.74725869E-01  0.30561796E+00
  0.23200000E-01 -0.74780180E-01  0.30546042E+00
  0.23400000E-01 -0.73773312E-01  0.30096336E+00
  0.23600000E-01 -0.71722014E-01  0.29221896E+00
  0.23800000E-01 -0.68689011E-01  0.27950541E+00
  0.24000000E-01 -0.64775750E-01  0.26325540E+00
  0.24200000E-01 -0.60111328E-01  0.24400960E+00
  0.24400000E-01 -0.54839580E-01  0.22236346E+00
  0.24600000E-01 -0.49106532E-01  0.19891632E+00
  0.24800000E-01 -0.43050239E-01  0.17423063E+00
  0.25000000E-01 -0.36794249E-01  0.14880640E+00
  0.25200000E-01 -0.30445090E-01  0.12307192E+00
  0.25400000E-01 -0.24093287E-01  0.97388850E-01
  0.25600000E-01 -0.17816804E-01  0.72066996E-01
  0.25800000E-01 -0.11685499E-01  0.47383029E-01
  0.26000000E-01 -0.57651857E-02  0.23597481E-01
  0.26200000E-01 -0.12021366E-03  0.96549274E-03
  0.26400000E-01  0.51860363E-02 -0.20261156E-01
  0.26600000E-01  0.10092737E-01 -0.39840767E-01
  0.26800000E-01  0.14544778E-01 -0.57555031E-01
  0.27000000E-01  0.18496654E-01 -0.73225268E-01
  0.27200000E-01  0.21916137E-01 -0.86727529E-01
  0.27400000E-01  0.24786916E-01 -0.98003151E-01
  0.27600000E-01  0.27109663E-01 -0.10706270E+00
  0.27800000E-01  0.28901393E-01 -0.11398292E+00
  0.28000000E-01  0.30193345E-01 -0.11889769E+00
  0.28200000E-01  0.31027853E-01 -0.12198497E+00
  0.28400000E-01  0.31454788E-01 -0.12345205E+00
  0.28600000E-01  0.31528039E-01 -0.12352103E+00
  0.28800000E-01  0.31302389E-01 -0.12241607E+00
  0.29000000E-01  0.30830976E-01 -0.12035319E+00
  0.29200000E-01  0.30163422E-01 -0.11753291E+00
  0.29400000E-01  0.29344615E-01 -0.11413550E+00
  0.29600000E-01  0.28414074E-01 -0.11031871E+00
  0.29800000E-01  0.27405765E-01 -0.10621716E+00
  0.30000000E-01  0.26348234E-01 -0.10194314E+00
  0.30200000E-01  0.25264968E-01 -0.97588296E-01
  0.30400000E-01  0.24174880E-01 -0.93225726E-01
  0.30600000E-01  0.23092857E-01 -0.88912366E-01
  0.30800000E-01  0.22030331E-01 -0.84691349E-01
  0.31000000E-01  0.20995821E-01 -0.80594266E-01
  0.31200000E-01  0.19995426E-01 -0.76643229E-01
  0.31400000E-01  0.19033272E-01 -0.72852692E-01
  0.31600000E-01  0.18111897E-01 -0.69231028E-01
  0.31800000E-01  0.17232586E-01 -0.65781870E-01
  0.32000000E-01  0.16395660E-01 -0.62505223E-01
  0.32200000E-01  0.15600714E-01 -0.59398388E-01
  0.32400000E-01  0.14846808E-01 -0.56456708E-01
  0.32600000E-01  0.14132626E-01 -0.53674162E-01
  0.32800000E-01  0.13456601E-01 -0.51043833E-01
  0.33000000E-01  0.12817005E-01 -0.48558278E-01
  0.33200000E-01  0.12212025E-01 -0.46209803E-01
  0.33400000E-01  0.11639811E-01 -0.43990678E-01
  0.33600000E-01  0.11098516E-01 -0.41893292E-01
  0.33800000E-01  0.10586321E-01 -0.39910261E-01
  0.34000000E-01  0.10101462E-01 -0.38034504E-01
  0.34200000E-01  0.96422454E-02 -0.36259285E-01
  0.34400000E-01  0.92070668E-02 -0.34578247E-01
  0.34600000E-01  0.87944211E-02 -0.32985418E-01
  0.34800000E-01  0.84029114E-02 -0.31475213E-01
  0.35000000E-01  0.80312488E-02 -0.30042423E-01
  0.35200000E-01  0.76782476E-02 -0.28682200E-01
  0.35400000E-01  0.73428145E-02 -0.27390043E-01
  0.35600000E-01  0.70239352E-02 -0.26161773E-01
  0.35800000E-01  0.67206597E-02 -0.24993515E-01
  0.36000000E-01  0.64320884E-02 -0.23881678E-01
  0.36200000E-01  0.61573633E-02 -0.22822934E-01
  0.36400000E-01  0.58956647E-02 -0.21814192E-01
  0.36600000E-01  0.56462138E-02 -0.20852587E-01
  0.36800000E-01  0.54082787E-02 -0.19935457E-01
  0.37000000E-01  0.51811809E-02 -0.19060327E-01
  0.37200000E-01  0.49642986E-02 -0.18224893E-01
  0.37400000E-01  0.47570671E-02 -0.17427008E-01
  0.37600000E-01  0.45589741E-02 -0.16664672E-01
